"Row ID","Station ID","Station Name","Station Province","Station Latitude","Station Longitude","Location","Station Elevation (m)","Station Climate Identifier","Station WMO Identifier","Station TC Identifier","Year","Month","Day","Data Quality","Date","Maximum Temperature (C)","Minimum Temperature (C)","Mean Temperature (C)","Heating Degree Days (C)","Cooling Degree Days (C)","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precipitation (mm)","Snow on Ground (cm)","Speed of Maximum Wind Gust (km/h)","Direction of Maximum Wind Gust (10s Deg)"
"3090720040503","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","5","3",,"2004/05/03","10.6","1.3","6","12","0","0",,"0",,"0","0",,
"4691120170801","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","8","1","†","2017/08/01","14.8","7.9","11.4","6.6","0",,"M",,"M","4.3",,,
"2779320020220","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","2","20",,"2002/02/20","3.6","-12.3","-4.4","22.4","0","0",,"3",,"3","3",,
"2721420010415","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2001","4","15",,"2001/04/15","5.5","-6.9","-0.7","18.7","0","0",,"0",,"0","1",,
"187020170607","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","6","7","†","2017/06/07","26.5","12.5","19.5","0","1.5","0",,"0",,"0","0",,
"187020170521","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","5","21","†","2017/05/21","24","10","17","1","0","0",,"0",,"0","0",,
"2779320020421","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","4","21",,"2002/04/21","12.8","0.6","6.7","11.3","0","0",,"0",,"0","0",,
"187020171005","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2017","10","5","†","2017/10/05","22.5","4","13.3","4.7","0","0",,"0",,"0","0",,
"3090720180707","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","7","7",,"2018/07/07","21.6","10","15.8","2.2","0",,"M",,"M","2.5",,"57","27"
"2749220010125","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","1","25",,"2001/01/25","1.5","-6.6","-2.6","20.6","0","0",,"0",,"0",,,
"2721420181206","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","12","6",,"2018/12/06","-6.8","-15.8","-11.3","29.3","0",,,,"M","0","17",,
"5371820190902","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2019","9","2",,"2019/09/02","20.8","10.8","15.8","2.2","0",,,,,"0",,"44","31"
"2779320001118","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2000","11","18",,"2000/11/18","5.8","-6.5","-0.4","18.4","0","0",,,,,,,
"2779320040414","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2004","4","14",,"2004/04/14","-1","-3.7","-2.4","20.4","0","0",,"10.8","E","10.8","3",,
"2779320020322","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","3","22",,"2002/03/22","-4.1","-32.1","-18.1","36.1","0","0",,"0",,"0","10",,
"4708820180118","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2018","1","18",,"2018/01/18","4.2","-6.9","-1.4","19.4","0",,"M",,"M","0",,,
"2749220000120","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2000","1","20",,"2000/01/20","-6.5","-16.9","-11.7","29.7","0","0",,"0",,"0",,,
"2749220031004","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","10","4",,"2003/10/04","25.7","7","16.4","1.6","0","0",,"0",,"0","0",,
"187020201016","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2020","10","16","†","2020/10/16","0","-3.5","-1.8","19.8","0","0",,"2",,"1.6","0",,
"187020000106","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2000","1","6",,"2000/01/06","1.5","-9.5","-4","22","0","0",,"0","T","0","6",,
"187020001027","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2000","10","27",,"2000/10/27","13","2","7.5","10.5","0","0",,"0",,"0","0",,
"2721420010807","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2001","8","7",,"2001/08/07","21.8","13.1","17.5","0.5","0","0.8",,"0",,"0.8","0",,
"3090720170819","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","8","19","†","2017/08/19","19.1","6.3","12.7","5.3","0",,"M",,"M","0.5",,"50","28"
"187020031230","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","12","30",,"2003/12/30","-11","-22","-16.5","34.5","0","0",,"0","T","0","5",,
"2749220190916","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2019","9","16",,"2019/09/16","16.4","9","12.7","5.3","0",,,,"M","0",,,
"2721420170713","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2017","7","13","†","2017/07/13","29.1","12.4","20.8","0","2.8",,"M",,"M","1.4",,"69","32"
"5175820171125","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2017","11","25","‡","2017/11/25","2.5","-9.3","-3.4","21.4","0",,"M",,"M","0",,"<31",
"3090720010422","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","4","22",,"2001/04/22",,,,,,,,,,,,,
"4708820200222","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2020","2","22",,"2020/02/22","1.4","-5.9","-2.3","20.3","0",,,,,"0.5",,"39","28"
"3090720030910","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","9","10",,"2003/09/10","20.1","8.5","14.3","3.7","0","0",,"0",,"0","0",,
"2779320170729","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","7","29","†","2017/07/29","25.1","12.5","18.8","0","0.8",,"M",,"M","5.4",,,
"4691120181227","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2018","12","27",,"2018/12/27","-9.6","-15.8","-12.7","30.7","0",,,,"M","0",,,
"187020011101","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2001","11","1",,"2001/11/01","8.5","-0.5","4","14","0","0",,"0","T","0","3",,
"4691120170806","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","8","6","†","2017/08/06","24.4","7.7","16.1","1.9","0",,"M",,"M","0",,,
"3090720181219","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","12","19",,"2018/12/19","4.1","-6.6","-1.3","19.3","0",,,,,,,,
"2749220030911","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","9","11",,"2003/09/11","17.3","9.8","13.6","4.4","0","0",,"0",,"0","0",,
"5175820171119","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2017","11","19","‡","2017/11/19","-1.4","-9.1","-5.3","23.3","0",,"M",,"M","0",,"48","32"
"2779320020227","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","2","27",,"2002/02/27","-1.1","-9.9","-5.5","23.5","0","0",,"1.1",,"1.1","2",,
"4708820180201","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2018","2","1",,"2018/02/01","-19.3","-24.1","-21.7","39.7","0",,"M",,"M","1.4",,,
"2749220020130","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2002","1","30",,"2002/01/30","-10.2","-24.6","-17.4","35.4","0","0",,"0",,"0","7",,
"5175820200702","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2020","7","2",,"2020/07/02","18.5","6.4","12.5","5.5","0",,,,,"0.7",,"41","22"
"187020180205","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2018","2","5","†","2018/02/05","-15","-22.5","-18.8","36.8","0","0",,"0",,"0","23",,
"2749220010524","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","5","24",,"2001/05/24","24.9","11.6","18.3","0","0.3","3.6","E","0",,"3.6",,,
"4178320040720","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2004","7","20",,"2004/07/20","23.9","14.5","19.2","0","1.2",,,,,"0","0",,
"5175820180909","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2018","9","9",,"2018/09/09","12.2","7.4","9.8","8.2","0",,"M",,"M","0",,"41","30"
"2721420000609","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2000","6","9",,"2000/06/09","11.9","6.7","9.3","8.7","0","25.5",,"0",,"25.5","0",,
"4178320190308","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","3","8",,"2019/03/08","-6.3","-13","-9.6","27.6","0",,,,"M",,,"31","32"
"2721420180625","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","6","25",,"2018/06/25","29.4","17.4","23.4","0","5.4",,"M",,"M","0",,"57","17"
"2721420000714","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2000","7","14",,"2000/07/14","24.7","15","19.9","0","1.9","0",,"0",,"0",,,
"3090720180327","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2018","3","27",,"2018/03/27","-5.1","-8.8","-7","25","0",,"M",,"M","1.5",,"<31",
"4178320191226","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","12","26",,"2019/12/26","-3.7","-18.8","-11.3","29.3","0",,,,"M",,,,
"2779320170529","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","5","29","†","2017/05/29","21.5","1.7","11.6","6.4","0",,"M",,"M","0",,,
"187020031117","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","11","17",,"2003/11/17","2","-7.5","-2.8","20.8","0","0",,"0","T","0","6",,
"2749220170604","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","6","4","†","2017/06/04","20.4","10","15.2","2.8","0",,"M",,"M","0",,"35","32"
"2749220170318","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","3","18","†","2017/03/18","6.9","-2.8","2.1","15.9","0",,"M",,"M","0.5","18","69","31"
"4691120181120","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2018","11","20",,"2018/11/20","7","-5.2","0.9","17.1","0",,,,"M","0",,,
"187020030718","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","7","18",,"2003/07/18","25.5","10","17.8","0.2","0","0",,"0",,"0","0",,
"2749220181218","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","12","18",,"2018/12/18","3.4","-5.2","-0.9","18.9","0",,,,"M","0","11",,
"2721420180426","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","4","26",,"2018/04/26","20.2","3.9","12.1","5.9","0",,"M",,"M","0",,"<31",
"2721420180528","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","5","28",,"2018/05/28","28.3","13","20.7","0","2.7",,"M",,"M","0.7",,"43","36"
"187020000926","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2000","9","26",,"2000/09/26","20.5","3","11.8","6.2","0","0",,"0",,"0","0",,
"5175820191127","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","11","27",,"2019/11/27","-10.7","-15.4","-13.1","31.1","0",,,,,"0",,,
"3090720170812","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","8","12","†","2017/08/12","26.9","12.4","19.7","0","1.7",,"M",,"M","0",,"48","17"
"187020181225","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2018","12","25","†","2018/12/25","-3","-10","-6.5","24.5","0","0",,"2.8",,"2.2","10",,
"3090720031117","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","11","17",,"2003/11/17","-0.6","-9","-4.8","22.8","0","0",,"0","T","0",,,
"4178320180528","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2018","5","28",,"2018/05/28","27.6","12.1","19.9","0","1.9",,"M",,"M",,,"41","2"
"2749220201227","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2020","12","27",,"2020/12/27","-5.2","-10.4","-7.8","25.8","0",,,,,"0","8",,
"4685020180917","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","9","17",,"2018/09/17","3.8","0.2","2","16","0",,,,"M","0.4",,,
"3090720020317","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2002","3","17",,"2002/03/17","-12.6","-24.8","-18.7","36.7","0","0",,"0.6",,"0.6",,,
"187020000515","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2000","5","15",,"2000/05/15","17","3","10","8","0","1.2",,"0",,"1.2","0",,
"187020180313","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2018","3","13","†","2018/03/13","8","-9.5","-0.8","18.8","0","0",,"0",,"0","21",,
"4691120171105","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","11","5","†","2017/11/05","-7.8","-19.5","-13.7","31.7","0",,"M",,"M","0",,,
"3090720040130","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","1","30",,"2004/01/30","-23","-25","-24","42","0","0",,"7.2","E","6.4",,,
"2721420030218","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2003","2","18",,"2003/02/18","4.2","-9.3","-2.6","20.6","0","0",,"0","T","0","22",,
"4685020180530","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","5","30",,"2018/05/30","11.2","6.9","9.1","8.9","0",,"M",,"M","6.6",,,
"2721420180613","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","6","13",,"2018/06/13","22","7","14.5","3.5","0",,"M",,"M","0",,"<31",
"4685020200512","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2020","5","12",,"2020/05/12","12.1","-0.1","6","12","0",,,,,"0",,,
"4685020181207","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2018","12","7",,"2018/12/07","-2.8","-23.5","-13.2","31.2","0",,,,"M","0",,,
"2749220201016","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2020","10","16",,"2020/10/16","0.8","-5.9","-2.6","20.6","0",,,,,"1.8",,,
"4178320190620","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2019","6","20",,"2019/06/20","15.5","7.8","11.7","6.3","0",,,,"M",,,,
"5175820190703","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2019","7","3",,"2019/07/03","17","6.8","11.9","6.1","0",,,,,"0",,"32","27"
"2749220181221","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2018","12","21",,"2018/12/21","-1","-4.8","-2.9","20.9","0",,,,"M","0","12","68","29"
"2721420180409","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2018","4","9",,"2018/04/09","6.1","-8.4","-1.2","19.2","0",,"M",,"M","0","24","<31",
"3090720170820","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","8","20","†","2017/08/20","18.1","8.3","13.2","4.8","0",,"M",,"M","0",,"41","27"
"2749220031026","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2003","10","26",,"2003/10/26","17.8","7.4","12.6","5.4","0","0","T","0",,"0","0",,
"3090720040515","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2004","5","15",,"2004/05/15","14.4","-1.7","6.4","11.6","0","0",,"0",,"0","0",,
"2721420020811","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2002","8","11",,"2002/08/11","18.8","9.5","14.2","3.8","0","13",,"0",,"13","0",,
"2779320040606","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2004","6","6",,"2004/06/06","21.5","11.2","16.4","1.6","0","1",,"0",,"1","0",,
"187020200829","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2020","8","29","†","2020/08/29","18","9","13.5","4.5","0","0","T","0",,"0","0",,
"2749220010224","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2001","2","24",,"2001/02/24","-16.3","-21.8","-19.1","37.1","0","0",,"0",,"0",,,
"4691120170920","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2017","9","20","†","2017/09/20","5.9","2.8","4.4","13.6","0",,"M",,"M","2",,,
"3090720030723","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2003","7","23",,"2003/07/23","26.3","13.7","20","0","2","1.5",,"0",,"1.5","0",,
"187020030704","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","7","4",,"2003/07/04","21","11.5","16.3","1.7","0","17.8",,"0",,"17.8","0",,
"3090720170924","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2017","9","24","†","2017/09/24","16.8","5.6","11.2","6.8","0",,"M",,"M","0",,"<31",
"2779320181108","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","11","8",,"2018/11/08","-8.5","-21","-14.7","32.7","0",,,,"M","1.8",,,
"187020030927","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2003","9","27",,"2003/09/27","15","6","10.5","7.5","0","0",,"0",,"0","0",,
"2779320180614","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2018","6","14",,"2018/06/14","20.3","7.2","13.8","4.2","0",,"M",,"M","0.9",,,
"2779320021116","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2002","11","16",,"2002/11/16","4.1","-6.8","-1.4","19.4","0","0",,"0",,"0","4",,
"2749220190708","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2019","7","8",,"2019/07/08","18.7","11.5","15.1","2.9","0",,,,"M","7.5",,,
"2779320170315","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","3","15","†","2017/03/15","9.4","-5.2","2.1","15.9","0",,"M",,"M","0","16",,
